Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Day_of_Week,Year,Month,Day,Lag_1,Lag_7,Lag_14,Lag_28,Rolling_7,Rolling_28,Predicted Units Sold,Error,Absolute_Error,7_Day_Run_Rate,Safety_Stock,Reorder_Point,Recommended_Order_Qty,Inventory_Coverage_Days,Risk_Level,Recommendation
2023-09-12,S004,P0009,Toys,North,129,4,76,0.24,33.62,0,Snowy,0,36.72,Winter,1,2023,9,12,39.0,153.0,1.0,246.0,78.14285714285714,107.82142857142857,66.26733,-62.26732635498047,62.26732635498047,463.87128,92.774254,556.6455,428,1.9466607013684765,High,ORDER NOW
2023-09-13,S004,P0009,Furniture,South,309,220,125,214.2,81.76,15,Cloudy,1,80.74,Summer,2,2023,9,13,4.0,238.0,88.0,83.0,56.857142857142854,99.17857142857143,150.13782,69.8621826171875,69.8621826171875,1050.9647,210.19295,1261.1577,953,2.058109045318876,High,ORDER NOW
2023-09-14,S004,P0009,Furniture,North,52,6,30,23.49,67.95,10,Cloudy,1,64.46,Autumn,3,2023,9,14,220.0,53.0,191.0,51.0,54.285714285714285,104.07142857142857,21.920067,-15.920066833496094,15.920066833496094,153.44046,30.688093,184.12856,133,2.372255540778676,High,ORDER NOW
2023-09-15,S004,P0009,Clothing,East,323,276,83,291.35,62.12,5,Rainy,1,64.94,Summer,4,2023,9,15,6.0,18.0,41.0,139.0,47.57142857142857,102.46428571428571,142.67351,133.3264923095703,133.3264923095703,998.71454,199.7429,1198.4574,876,2.263910134604943,High,ORDER NOW
2023-09-16,S004,P0009,Electronics,East,241,199,63,197.67,33.73,0,Rainy,1,36.31,Autumn,5,2023,9,16,276.0,22.0,125.0,169.0,84.42857142857143,107.35714285714286,106.56193,92.43807220458984,92.43807220458984,745.9335,149.18669,895.1202,655,2.261595721716855,High,ORDER NOW
2023-09-17,S004,P0009,Toys,West,439,234,126,237.67,72.73,15,Rainy,0,72.77,Summer,6,2023,9,17,199.0,24.0,157.0,135.0,109.71428571428571,108.42857142857143,218.91461,15.08538818359375,15.08538818359375,1532.4023,306.48047,1838.8828,1400,2.00534809603376,High,ORDER NOW
2023-09-18,S004,P0009,Toys,North,176,87,153,86.86,74.19,15,Sunny,0,70.93,Summer,0,2023,9,18,234.0,39.0,40.0,280.0,139.71428571428572,111.96428571428571,77.715965,9.284034729003906,9.284034729003906,544.0118,108.80236,652.81415,477,2.2646569387163478,High,ORDER NOW
2023-09-19,S004,P0009,Groceries,South,172,18,92,28.4,57.43,15,Snowy,0,56.53,Winter,1,2023,9,19,87.0,4.0,153.0,197.0,146.57142857142858,105.07142857142857,82.18565,-64.18565368652344,64.18565368652344,575.29956,115.05991,690.3595,519,2.092822679929649,High,ORDER NOW
2023-09-20,S004,P0009,Furniture,North,100,92,189,91.2,47.76,20,Sunny,1,48.53,Spring,2,2023,9,20,18.0,220.0,238.0,44.0,148.57142857142858,98.67857142857143,44.97251,47.027488708496094,47.027488708496094,314.8076,62.961517,377.7691,278,2.2235805190378986,High,ORDER NOW
2023-09-21,S004,P0009,Electronics,North,148,62,56,56.15,31.17,15,Snowy,0,34.96,Winter,3,2023,9,21,92.0,6.0,53.0,8.0,130.28571428571428,100.39285714285714,75.62596,-13.625961303710938,13.625961303710938,529.3817,105.87634,635.25806,488,1.9569999170739492,High,ORDER NOW
2023-09-22,S004,P0009,Furniture,South,211,69,138,85.76,68.87,0,Snowy,0,68.2,Winter,4,2023,9,22,62.0,276.0,18.0,61.0,138.28571428571428,102.32142857142857,100.40113,-31.40113067626953,31.40113067626953,702.8079,140.56158,843.3695,633,2.1015699582143377,High,ORDER NOW
2023-09-23,S004,P0009,Furniture,South,323,95,148,85.95,57.1,5,Cloudy,1,55.32,Spring,5,2023,9,23,69.0,199.0,22.0,112.0,108.71428571428571,102.60714285714286,157.47554,-62.47554016113281,62.47554016113281,1102.3287,220.46574,1322.7944,1000,2.0511121896740185,High,ORDER NOW
2023-09-24,S004,P0009,Furniture,West,378,56,76,72.55,31.24,15,Snowy,0,35.87,Spring,6,2023,9,24,95.0,234.0,24.0,228.0,93.85714285714286,102.0,210.68016,-154.68016052246094,154.68016052246094,1474.7611,294.95224,1769.7134,1392,1.7941888740857534,High,ORDER NOW
2023-09-25,S004,P0009,Electronics,North,341,198,90,203.12,54.37,5,Rainy,1,57.13,Autumn,0,2023,9,25,56.0,87.0,39.0,76.0,68.42857142857143,95.85714285714286,172.14275,25.857254028320312,25.857254028320312,1204.9993,240.99986,1445.9991,1105,1.980914142360086,High,ORDER NOW
2023-09-26,S004,P0009,Clothing,North,129,59,77,71.94,92.78,15,Rainy,0,97.76,Winter,1,2023,9,26,198.0,18.0,4.0,1.0,84.28571428571429,100.21428571428571,81.32157,-22.321571350097656,22.321571350097656,569.251,113.8502,683.1012,555,1.5862949751012785,High,ORDER NOW
2023-09-27,S004,P0009,Furniture,West,433,105,20,112.84,37.35,20,Cloudy,1,41.26,Summer,2,2023,9,27,59.0,92.0,220.0,88.0,90.14285714285714,102.28571428571429,218.9118,-113.91180419921875,113.91180419921875,1532.3826,306.47653,1838.8591,1406,1.9779655171356232,High,ORDER NOW
2023-09-28,S004,P0009,Toys,East,425,2,178,-6.83,41.56,5,Sunny,1,38.82,Spring,3,2023,9,28,105.0,62.0,6.0,191.0,92.0,102.89285714285714,231.22429,-229.2242889404297,229.2242889404297,1618.5701,323.71402,1942.284,1518,1.838042196810443,High,ORDER NOW
2023-09-29,S004,P0009,Electronics,East,394,338,185,343.03,37.12,20,Rainy,0,33.42,Spring,4,2023,9,29,2.0,69.0,276.0,41.0,83.42857142857143,96.14285714285714,193.56664,144.43336486816406,144.43336486816406,1354.9664,270.9933,1625.9597,1232,2.0354747590236886,High,ORDER NOW
2023-09-30,S004,P0009,Furniture,South,297,44,72,54.38,59.12,20,Rainy,1,60.02,Spring,5,2023,9,30,338.0,95.0,199.0,125.0,121.85714285714286,106.75,151.5472,-107.54719543457031,107.54719543457031,1060.8303,212.16606,1272.9963,976,1.959785525217642,High,ORDER NOW
2023-10-01,S004,P0009,Toys,South,104,58,75,59.46,73.56,10,Cloudy,0,72.58,Summer,6,2023,10,1,44.0,56.0,234.0,157.0,114.57142857142857,103.85714285714286,49.236443,8.763557434082031,8.763557434082031,344.6551,68.93102,413.58612,310,2.1122565843534358,High,ORDER NOW
2023-10-02,S004,P0009,Furniture,North,302,230,45,221.52,14.77,10,Cloudy,1,18.55,Summer,0,2023,10,2,58.0,198.0,87.0,40.0,114.85714285714286,100.32142857142857,153.72182,76.27818298339844,76.27818298339844,1076.0527,215.21056,1291.2633,990,1.9645877589866425,High,ORDER NOW
2023-10-03,S004,P0009,Clothing,North,188,117,79,108.33,79.39,0,Sunny,1,83.19,Autumn,1,2023,10,3,230.0,59.0,18.0,153.0,119.42857142857143,107.10714285714286,91.89851,25.101486206054688,25.101486206054688,643.2896,128.65793,771.9475,584,2.045734933445532,High,ORDER NOW
2023-10-04,S004,P0009,Clothing,South,341,147,78,153.38,80.85,10,Snowy,1,85.56,Spring,2,2023,10,4,117.0,105.0,92.0,238.0,127.71428571428571,105.82142857142857,169.40544,-22.405441284179688,22.405441284179688,1185.8381,237.16763,1423.0057,1083,2.0129223560651064,High,ORDER NOW
2023-10-05,S004,P0009,Groceries,West,368,66,89,60.39,61.94,15,Cloudy,0,64.02,Summer,3,2023,10,5,147.0,2.0,62.0,53.0,133.71428571428572,102.57142857142857,179.39224,-113.39224243164062,113.39224243164062,1255.7457,251.14915,1506.8949,1139,2.051370756125257,High,ORDER NOW
2023-10-06,S004,P0009,Electronics,East,112,18,76,9.9,18.01,10,Snowy,0,13.85,Spring,4,2023,10,6,66.0,338.0,69.0,18.0,142.85714285714286,103.03571428571429,52.416534,-34.416534423828125,34.416534423828125,366.91574,73.38315,440.2989,329,2.1367303510452174,High,ORDER NOW
2023-10-07,S004,P0009,Electronics,West,351,61,94,54.46,26.61,20,Sunny,0,25.36,Winter,5,2023,10,7,18.0,44.0,95.0,22.0,97.14285714285714,103.03571428571429,195.33746,-134.33746337890625,134.33746337890625,1367.3623,273.47247,1640.8347,1290,1.7968903349540637,High,ORDER NOW
2023-10-08,S004,P0009,Furniture,South,252,135,136,154.97,74.91,5,Snowy,1,73.2,Winter,6,2023,10,8,61.0,58.0,56.0,24.0,99.57142857142857,104.42857142857143,117.76896,17.231040954589844,17.231040954589844,824.3827,164.87654,989.2592,738,2.1397828599540576,High,ORDER NOW
2023-10-09,S004,P0009,Electronics,West,163,147,114,154.37,47.01,5,Rainy,1,42.18,Winter,0,2023,10,9,135.0,230.0,198.0,39.0,110.57142857142857,108.39285714285714,79.42472,67.57527923583984,67.57527923583984,555.973,111.1946,667.1676,505,2.0522577659920787,High,ORDER NOW
2023-10-10,S004,P0009,Clothing,East,230,220,184,232.39,62.99,15,Snowy,0,60.69,Winter,1,2023,10,10,147.0,117.0,59.0,4.0,98.71428571428571,112.25,113.18308,106.8169174194336,106.8169174194336,792.28156,158.45631,950.73785,721,2.0321058126003995,High,ORDER NOW
2023-10-11,S004,P0009,Toys,West,374,56,54,74.07,46.56,5,Rainy,1,42.9,Spring,2,2023,10,11,220.0,147.0,105.0,220.0,113.42857142857143,119.96428571428571,189.59778,-133.5977783203125,133.5977783203125,1327.1844,265.4369,1592.6213,1219,1.9725969540009722,High,ORDER NOW
2023-10-12,S004,P0009,Groceries,North,462,45,124,47.06,19.88,10,Sunny,0,23.91,Autumn,3,2023,10,12,56.0,66.0,2.0,6.0,100.42857142857143,114.10714285714286,238.26929,-193.269287109375,193.269287109375,1667.885,333.577,2001.462,1540,1.938982592363756,High,ORDER NOW
2023-10-13,S004,P0009,Groceries,East,310,255,136,262.64,99.62,10,Snowy,1,96.84,Summer,4,2023,10,13,45.0,18.0,338.0,276.0,97.42857142857143,115.5,154.29752,100.70248413085938,100.70248413085938,1080.0826,216.01653,1296.0991,987,2.009105579268757,High,ORDER NOW
2023-10-14,S004,P0009,Electronics,South,438,226,129,224.85,95.63,10,Rainy,0,97.96,Spring,5,2023,10,14,255.0,61.0,44.0,199.0,131.28571428571428,114.75,215.1772,10.822799682617188,10.822799682617188,1506.2404,301.24808,1807.4884,1370,2.035531642543714,High,ORDER NOW
2023-10-15,S004,P0009,Toys,West,441,339,154,346.33,36.21,10,Rainy,1,33.95,Summer,6,2023,10,15,226.0,135.0,58.0,234.0,154.85714285714286,115.71428571428571,227.17102,111.8289794921875,111.8289794921875,1590.1971,318.03943,1908.2366,1468,1.9412687367173835,High,ORDER NOW
2023-10-16,S004,P0009,Groceries,East,385,228,61,218.51,85.54,20,Cloudy,0,87.57,Winter,0,2023,10,16,339.0,147.0,230.0,87.0,184.0,119.46428571428571,204.83516,23.164840698242188,23.164840698242188,1433.8461,286.76923,1720.6152,1336,1.8795601366112544,High,ORDER NOW
2023-10-17,S004,P0009,Furniture,North,153,35,47,38.35,38.56,5,Cloudy,1,40.02,Autumn,1,2023,10,17,228.0,220.0,117.0,18.0,195.57142857142858,124.5,83.87752,-48.87751770019531,48.87751770019531,587.14264,117.42853,704.57117,552,1.8240883158568215,High,ORDER NOW
2023-10-18,S004,P0009,Clothing,North,475,474,173,481.23,43.0,5,Rainy,0,42.63,Winter,2,2023,10,18,35.0,56.0,147.0,92.0,169.14285714285714,125.10714285714286,221.48958,252.5104217529297,252.5104217529297,1550.427,310.08542,1860.5125,1386,2.1445704297208077,High,ORDER NOW
2023-10-19,S004,P0009,Furniture,East,112,90,106,103.89,99.98,5,Snowy,0,101.01,Spring,3,2023,10,19,474.0,45.0,66.0,62.0,228.85714285714286,138.75,53.52583,36.47417068481445,36.47417068481445,374.68082,74.936165,449.61697,338,2.0924477291232746,High,ORDER NOW
2023-10-20,S004,P0009,Toys,East,55,34,29,36.31,98.72,10,Sunny,1,102.41,Spring,4,2023,10,20,90.0,255.0,18.0,69.0,235.28571428571428,139.75,31.242596,2.757404327392578,2.757404327392578,218.69817,43.739635,262.4378,208,1.760417110548288,High,ORDER NOW
2023-10-21,S004,P0009,Toys,West,343,179,49,194.77,23.25,0,Rainy,1,24.94,Winter,5,2023,10,21,34.0,226.0,61.0,95.0,203.71428571428572,138.5,178.28995,0.710052490234375,0.710052490234375,1248.0297,249.60594,1497.6356,1155,1.9238325255618385,High,ORDER NOW
2023-10-22,S004,P0009,Furniture,West,160,74,170,90.93,11.45,0,Snowy,0,9.92,Winter,6,2023,10,22,179.0,339.0,135.0,56.0,197.0,141.5,77.07255,-3.0725479125976562,3.0725479125976562,539.5078,107.901566,647.40936,488,2.0759661427236624,High,ORDER NOW
2023-10-23,S004,P0009,Clothing,East,113,45,196,47.01,93.42,0,Sunny,0,88.51,Autumn,0,2023,10,23,74.0,228.0,147.0,198.0,159.14285714285714,142.14285714285714,62.82957,-17.829570770263672,17.829570770263672,439.807,87.9614,527.76843,415,1.7985161861631127,High,ORDER NOW
2023-10-24,S004,P0009,Furniture,East,401,362,68,364.53,11.28,5,Rainy,1,6.42,Autumn,1,2023,10,24,45.0,35.0,220.0,59.0,133.0,136.67857142857142,166.36084,195.63916015625,195.63916015625,1164.5259,232.90518,1397.431,997,2.4104230321067663,High,ORDER NOW
2023-10-25,S004,P0009,Groceries,West,68,30,153,31.46,84.03,20,Rainy,0,83.84,Winter,2,2023,10,25,362.0,474.0,56.0,105.0,179.71428571428572,147.5,51.764095,-21.764095306396484,21.764095306396484,362.34866,72.469734,434.8184,367,1.3136518584455439,High,ORDER NOW
2023-10-26,S004,P0009,Groceries,South,103,57,166,64.06,81.84,5,Cloudy,1,85.58,Summer,3,2023,10,26,30.0,90.0,45.0,2.0,116.28571428571429,144.82142857142858,49.355675,7.644325256347656,7.644325256347656,345.48972,69.097946,414.58765,312,2.0868927541760915,High,ORDER NOW
2023-10-27,S004,P0009,Groceries,West,201,107,92,119.93,96.02,0,Cloudy,1,99.69,Winter,4,2023,10,27,57.0,34.0,255.0,338.0,111.57142857142857,146.78571428571428,104.89775,2.1022491455078125,2.1022491455078125,734.28424,146.85686,881.1411,681,1.916151665432894,High,ORDER NOW
2023-10-28,S004,P0009,Clothing,East,217,129,120,144.51,34.41,15,Sunny,1,33.72,Autumn,5,2023,10,28,107.0,179.0,226.0,44.0,122.0,138.53571428571428,109.93733,19.062667846679688,19.062667846679688,769.56134,153.91228,923.47363,707,1.9738517912856792,High,ORDER NOW
2023-10-29,S004,P0009,Furniture,East,105,1,79,0.94,19.86,0,Cloudy,0,16.49,Winter,6,2023,10,29,129.0,74.0,339.0,58.0,114.85714285714286,141.57142857142858,46.478485,-45.478485107421875,45.478485107421875,325.3494,65.06988,390.41928,286,2.2591097742820616,High,ORDER NOW
2023-10-30,S004,P0009,Electronics,West,328,69,36,70.34,54.26,0,Cloudy,1,53.19,Autumn,0,2023,10,30,1.0,45.0,228.0,230.0,104.42857142857143,139.53571428571428,178.74982,-109.74981689453125,109.74981689453125,1251.2488,250.24976,1501.4985,1174,1.8349669146432281,High,ORDER NOW
2023-10-31,S004,P0009,Clothing,South,431,339,165,346.34,18.9,0,Snowy,1,14.01,Winter,1,2023,10,31,69.0,362.0,35.0,117.0,107.85714285714286,133.78571428571428,190.24411,148.75588989257812,148.75588989257812,1331.7087,266.34177,1598.0505,1168,2.2655103475037133,High,ORDER NOW
2023-11-01,S004,P0009,Toys,West,212,50,111,55.13,67.46,20,Sunny,0,70.61,Winter,2,2023,11,1,339.0,30.0,474.0,147.0,104.57142857142857,141.71428571428572,107.15819,-57.15818786621094,57.15818786621094,750.1073,150.02147,900.1288,689,1.9783835861864898,High,ORDER NOW
2023-11-02,S004,P0009,Toys,East,443,107,103,125.13,57.7,20,Rainy,1,53.06,Winter,3,2023,11,2,50.0,57.0,90.0,66.0,107.42857142857143,138.25,208.4412,-101.44119262695312,101.44119262695312,1459.0884,291.8177,1750.906,1308,2.1252996800533395,High,ORDER NOW
2023-11-03,S004,P0009,Toys,West,494,401,38,420.14,79.15,15,Rainy,1,75.98,Spring,4,2023,11,3,107.0,107.0,34.0,18.0,114.57142857142857,139.71428571428572,238.43848,162.5615234375,162.5615234375,1669.0693,333.81387,2002.8832,1509,2.0718132707516763,High,ORDER NOW
2023-11-04,S004,P0009,Electronics,South,454,344,193,352.88,70.32,15,Rainy,0,70.39,Autumn,5,2023,11,4,401.0,129.0,179.0,61.0,156.57142857142858,153.39285714285714,252.22298,91.77702331542969,91.77702331542969,1765.5608,353.11215,2118.6729,1665,1.799994615747366,High,ORDER NOW
2023-11-05,S004,P0009,Clothing,West,221,218,94,216.49,17.26,5,Cloudy,0,20.46,Autumn,6,2023,11,5,344.0,1.0,74.0,135.0,187.28571428571428,163.5,124.3461,93.65390014648438,93.65390014648438,870.4227,174.08455,1044.5073,824,1.7772974002429212,High,ORDER NOW
2023-11-06,S004,P0009,Groceries,West,113,81,109,76.28,94.59,0,Cloudy,1,96.09,Autumn,0,2023,11,6,218.0,69.0,45.0,147.0,218.28571428571428,166.46428571428572,47.793667,33.20633316040039,33.20633316040039,334.55566,66.91113,401.4668,289,2.3643299933281843,High,ORDER NOW
2023-11-07,S004,P0009,Groceries,North,446,74,200,89.36,55.9,0,Sunny,1,51.27,Spring,1,2023,11,7,81.0,339.0,362.0,220.0,220.0,164.10714285714286,181.44237,-107.44236755371094,107.44236755371094,1270.0966,254.01932,1524.1158,1079,2.4580808000533514,High,ORDER NOW
2023-11-08,S004,P0009,Toys,South,105,40,117,59.03,28.26,15,Sunny,1,32.57,Autumn,2,2023,11,8,74.0,50.0,30.0,56.0,182.14285714285714,158.89285714285714,52.54828,-12.54827880859375,12.54827880859375,367.83795,73.56759,441.40555,337,1.998162497052678,High,ORDER NOW
2023-11-09,S004,P0009,Furniture,South,416,239,97,248.97,61.04,20,Rainy,0,64.69,Summer,3,2023,11,9,40.0,107.0,57.0,45.0,180.71428571428572,158.32142857142858,237.54466,1.4553375244140625,1.4553375244140625,1662.8126,332.56253,1995.3751,1580,1.7512496204487655,High,ORDER NOW
2023-11-10,S004,P0009,Furniture,East,428,417,178,411.75,25.17,20,Snowy,1,20.76,Summer,4,2023,11,10,239.0,401.0,107.0,255.0,199.57142857142858,165.25,162.7106,254.28939819335938,254.28939819335938,1138.9742,227.79485,1366.769,939,2.6304370781482307,High,ORDER NOW
2023-11-11,S004,P0009,Clothing,South,265,48,20,44.23,56.94,20,Cloudy,0,55.15,Winter,5,2023,11,11,417.0,344.0,129.0,226.0,201.85714285714286,171.03571428571428,143.80913,-95.80912780761719,95.80912780761719,1006.6639,201.33278,1207.9967,943,1.8427203060052468,High,ORDER NOW
2023-11-12,S004,P0009,Groceries,East,72,11,70,26.22,46.17,20,Snowy,1,42.73,Summer,6,2023,11,12,48.0,218.0,1.0,339.0,159.57142857142858,164.67857142857142,34.969776,-23.969776153564453,23.969776153564453,244.78844,48.957687,293.74612,222,2.0589208144719873,High,ORDER NOW
2023-11-13,S004,P0009,Clothing,North,277,159,165,171.83,68.32,15,Snowy,0,67.01,Summer,0,2023,11,13,11.0,81.0,69.0,228.0,130.0,152.96428571428572,149.08487,9.915130615234375,9.915130615234375,1043.5941,208.71883,1252.313,976,1.858002097349696,High,ORDER NOW
2023-11-14,S004,P0009,Furniture,North,317,228,56,220.08,35.84,20,Cloudy,0,37.94,Winter,1,2023,11,14,159.0,74.0,339.0,35.0,141.14285714285714,150.5,142.5466,85.45339965820312,85.45339965820312,997.8262,199.56523,1197.3914,881,2.2238341653880234,High,ORDER NOW
2023-11-15,S004,P0009,Furniture,South,399,128,75,145.68,45.38,10,Rainy,1,44.23,Autumn,2,2023,11,15,228.0,40.0,50.0,474.0,163.14285714285714,157.39285714285714,231.5466,-103.54660034179688,103.54660034179688,1620.8262,324.16525,1944.9915,1546,1.7231952419556895,High,ORDER NOW
2023-11-16,S004,P0009,Clothing,South,70,6,128,22.14,14.34,10,Cloudy,1,18.38,Autumn,3,2023,11,16,128.0,239.0,107.0,90.0,175.71428571428572,145.03571428571428,43.571934,-37.57193374633789,37.57193374633789,305.00354,61.00071,366.00424,297,1.6065387505525461,High,ORDER NOW
2023-11-17,S004,P0009,Groceries,North,114,89,88,104.14,79.41,5,Cloudy,0,80.14,Autumn,4,2023,11,17,6.0,417.0,401.0,34.0,142.42857142857142,142.03571428571428,62.18367,26.816329956054688,26.816329956054688,435.2857,87.057144,522.34283,409,1.8332787357104525,High,ORDER NOW
2023-11-18,S004,P0009,Toys,East,396,44,193,48.49,53.24,5,Rainy,1,53.56,Spring,5,2023,11,18,89.0,48.0,344.0,179.0,95.57142857142857,144.0,189.22307,-145.2230682373047,145.2230682373047,1324.5615,264.91232,1589.4739,1194,2.0927680947619787,High,ORDER NOW
2023-11-19,S004,P0009,Groceries,South,353,329,161,319.06,43.22,20,Cloudy,1,39.68,Summer,6,2023,11,19,44.0,11.0,218.0,74.0,95.0,139.17857142857142,182.7269,146.27310180664062,146.27310180664062,1279.0883,255.81766,1534.9059,1182,1.9318447556990745,High,ORDER NOW
2023-11-20,S004,P0009,Groceries,West,469,254,135,268.65,63.82,15,Cloudy,1,59.21,Spring,0,2023,11,20,329.0,159.0,81.0,45.0,140.42857142857142,148.28571428571428,239.65962,14.340377807617188,14.340377807617188,1677.6173,335.52347,2013.1407,1545,1.9569420818977925,High,ORDER NOW
2023-11-21,S004,P0009,Furniture,South,450,193,190,187.38,85.48,5,Rainy,0,84.55,Autumn,1,2023,11,21,254.0,228.0,74.0,362.0,154.0,155.75,228.76414,-35.76414489746094,35.76414489746094,1601.349,320.2698,1921.6188,1472,1.967091478438213,High,ORDER NOW
2023-11-22,S004,P0009,Electronics,West,74,2,145,-5.22,83.2,10,Rainy,1,86.15,Winter,2,2023,11,22,193.0,128.0,40.0,30.0,149.0,149.71428571428572,41.23203,-39.23202896118164,39.23202896118164,288.6242,57.724842,346.34906,273,1.7947212849910474,High,ORDER NOW
2023-11-23,S004,P0009,Groceries,East,200,11,79,10.7,16.99,5,Snowy,0,18.8,Autumn,3,2023,11,23,2.0,6.0,239.0,57.0,131.0,148.71428571428572,105.1124,-94.11239624023438,94.11239624023438,735.78674,147.15735,882.9441,683,1.9027251509222567,High,ORDER NOW
2023-11-24,S004,P0009,Clothing,South,166,81,180,98.91,69.7,0,Cloudy,0,68.84,Spring,4,2023,11,24,11.0,89.0,417.0,107.0,131.71428571428572,147.07142857142858,89.38166,-8.381660461425781,8.381660461425781,625.67163,125.13433,750.80597,585,1.8572042535687754,High,ORDER NOW
2023-11-25,S004,P0009,Furniture,North,325,69,72,86.15,41.83,15,Sunny,1,38.68,Winter,5,2023,11,25,81.0,44.0,48.0,129.0,130.57142857142858,146.14285714285714,167.88672,-98.88671875,98.88671875,1175.207,235.04141,1410.2484,1086,1.9358291258521603,High,ORDER NOW
2023-11-26,S004,P0009,Toys,North,356,56,134,58.0,99.52,5,Snowy,1,95.02,Spring,6,2023,11,26,69.0,329.0,11.0,1.0,134.14285714285714,144.0,191.38618,-135.3861846923828,135.3861846923828,1339.7032,267.94064,1607.6439,1252,1.8601133648816024,High,ORDER NOW
2023-11-27,S004,P0009,Toys,South,361,59,162,74.59,89.25,20,Sunny,1,93.79,Autumn,0,2023,11,27,56.0,254.0,159.0,69.0,95.14285714285714,145.96428571428572,192.62778,-133.62777709960938,133.62777709960938,1348.3944,269.6789,1618.0732,1258,1.874080703393696,High,ORDER NOW
2023-11-28,S004,P0009,Furniture,South,149,64,194,79.24,23.75,20,Rainy,0,22.15,Summer,1,2023,11,28,59.0,193.0,228.0,339.0,67.28571428571429,145.60714285714286,69.44226,-5.4422607421875,5.4422607421875,486.09583,97.21917,583.315,435,2.1456674711841526,High,ORDER NOW
2023-11-29,S004,P0009,Groceries,West,64,8,163,3.25,82.57,15,Rainy,1,81.79,Summer,2,2023,11,29,64.0,2.0,128.0,50.0,48.857142857142854,135.78571428571428,23.145027,-15.145027160644531,15.145027160644531,162.0152,32.40304,194.41824,131,2.765172819015943,High,ORDER NOW
2023-11-30,S004,P0009,Clothing,North,384,245,86,258.52,55.7,5,Sunny,0,53.16,Autumn,3,2023,11,30,8.0,11.0,6.0,107.0,49.714285714285715,134.28571428571428,180.10916,64.89083862304688,64.89083862304688,1260.7642,252.15283,1512.917,1129,2.132040352996374,High,ORDER NOW
2023-12-01,S004,P0009,Electronics,East,336,223,54,227.45,33.63,10,Cloudy,0,35.87,Spring,4,2023,12,1,245.0,81.0,89.0,401.0,83.14285714285714,139.21428571428572,178.28899,44.71101379394531,44.71101379394531,1248.023,249.6046,1497.6276,1162,1.8845807985675194,High,ORDER NOW
2023-12-02,S004,P0009,Toys,South,459,64,96,69.95,46.55,5,Cloudy,1,50.61,Winter,5,2023,12,2,223.0,69.0,44.0,344.0,103.42857142857143,132.85714285714286,252.43446,-188.43446350097656,188.43446350097656,1767.0413,353.40826,2120.4495,1662,1.81829372120667,High,ORDER NOW
2023-12-03,S004,P0009,Groceries,East,192,120,150,116.08,26.03,20,Sunny,0,30.13,Spring,6,2023,12,3,64.0,56.0,329.0,218.0,102.71428571428571,122.85714285714286,84.663826,35.33617401123047,35.33617401123047,592.6468,118.52936,711.17615,520,2.2677926228548704,High,ORDER NOW
2023-12-04,S004,P0009,Clothing,West,473,345,183,351.2,57.44,20,Snowy,1,55.28,Autumn,0,2023,12,4,120.0,59.0,254.0,81.0,111.85714285714286,119.35714285714286,222.4406,122.55940246582031,122.55940246582031,1557.0842,311.41684,1868.5011,1396,2.1264104000948834,High,ORDER NOW
2023-12-05,S004,P0009,Groceries,North,493,25,52,44.35,44.03,20,Sunny,0,46.46,Spring,1,2023,12,5,345.0,64.0,193.0,74.0,152.71428571428572,128.78571428571428,263.2693,-238.269287109375,238.269287109375,1842.885,368.577,2211.462,1719,1.8726073421362803,High,ORDER NOW
2023-12-06,S004,P0009,Clothing,North,444,441,199,441.32,42.85,5,Snowy,1,39.65,Spring,2,2023,12,6,25.0,8.0,2.0,40.0,147.14285714285714,127.03571428571429,203.03076,237.96923828125,237.96923828125,1421.2153,284.24307,1705.4584,1262,2.1868607310603236,High,ORDER NOW
2023-12-07,S004,P0009,Toys,North,186,133,163,134.03,32.48,5,Cloudy,1,34.51,Summer,3,2023,12,7,441.0,245.0,11.0,239.0,209.0,141.35714285714286,94.20931,38.790687561035156,38.790687561035156,659.4652,131.89305,791.3583,606,1.9743271146417014,High,ORDER NOW
2023-12-08,S004,P0009,Clothing,West,415,377,119,386.48,77.93,15,Cloudy,0,79.84,Summer,4,2023,12,8,133.0,223.0,81.0,417.0,193.0,137.57142857142858,210.02565,166.97434997558594,166.97434997558594,1470.1796,294.03592,1764.2155,1350,1.9759491278887082,High,ORDER NOW
2023-12-09,S004,P0009,Electronics,South,380,4,45,-2.04,94.92,5,Rainy,1,93.08,Spring,5,2023,12,9,377.0,64.0,69.0,48.0,215.0,136.14285714285714,186.10439,-182.10438537597656,182.10438537597656,1302.7307,260.54614,1563.2769,1184,2.041864834255822,High,ORDER NOW
2023-12-10,S004,P0009,Groceries,South,389,31,169,23.12,83.5,15,Cloudy,0,84.75,Winter,6,2023,12,10,4.0,120.0,56.0,11.0,206.42857142857142,134.57142857142858,200.85481,-169.8548126220703,169.8548126220703,1405.9836,281.19675,1687.1804,1299,1.9367223265491023,High,ORDER NOW
2023-12-11,S004,P0009,Furniture,North,470,434,50,449.59,34.3,5,Rainy,1,39.3,Autumn,0,2023,12,11,31.0,345.0,59.0,159.0,193.71428571428572,135.28571428571428,230.95901,203.04098510742188,203.04098510742188,1616.7131,323.34262,1940.0558,1471,2.0349930926861752,High,ORDER NOW
